index,Type,Core_Density,BiC A,BiC B,CC AB,F1,F1_Individual_Nodes_Considered,Team_Strength,Number_of_Self_Activations,Self Activation Status,Team Size
Density 80%_Without Self Activation_Network_96,Lowered Density,Density 80%,0.9520539458609738,0.9487298082846148,-0.8759290799960283,0.9691277122469784,0.7859812630454832,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_97,Lowered Density,Density 80%,0.9660665570919444,0.9649910390771106,-0.8666664240398678,0.9901775969838278,0.7939775771405894,0.489,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_98,Lowered Density,Density 80%,0.9569622646460026,0.9567581353278628,-0.8767768145523058,0.9773126463700236,0.797911787665886,0.49,0,Without Self Activation,5.0
Density 80%_Without Self Activation_Network_99,Lowered Density,Density 80%,0.9521025661331362,0.9511680276355008,-0.8774270502987879,0.9699583292954744,0.7949413702878186,0.49,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_0,Lowered Density,Density 92%,0.9733576268473552,0.9734503409005488,-0.8625489195865784,0.9926492500248336,0.8491109565908413,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_1,Lowered Density,Density 92%,0.97249804698991,0.9727284679171324,-0.8644680860799141,0.9917638303150584,0.8507566360704539,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_2,Lowered Density,Density 92%,0.9749420093369008,0.9746380704954504,-0.8625177516599225,0.995023637720826,0.850758895247574,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_3,Lowered Density,Density 92%,0.9739700757392894,0.9740251926571674,-0.8680769537392182,0.9926032565528196,0.8625397140587768,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_4,Lowered Density,Density 92%,0.9754492327953196,0.9733088177111549,-0.8643952944376383,0.9940304447318676,0.8548900606904786,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_5,Lowered Density,Density 92%,0.9755458449257624,0.9753228722643827,-0.8702491728491536,0.9945273631840796,0.8632835820895522,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_6,Lowered Density,Density 92%,0.9687718397176942,0.9694586274972188,-0.8566252075789959,0.9881858625803264,0.8413247652001977,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_7,Lowered Density,Density 92%,0.9681004349274832,0.9682903936628326,-0.8585983670888316,0.9875530969080312,0.8358194211202212,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_8,Lowered Density,Density 92%,0.9760661462975548,0.9767093878543672,-0.8674816586961275,0.9957184108334164,0.8615951408941551,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_9,Lowered Density,Density 92%,0.9746077977580596,0.9742835014902382,-0.8694430051759836,0.993689754546358,0.8558580940077511,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_10,Lowered Density,Density 92%,0.9741332100379498,0.975294784858783,-0.8624917538146345,0.9944309084580578,0.8548058276565064,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_11,Lowered Density,Density 92%,0.9743228317700482,0.9754020337404804,-0.8701936003558476,0.9941825775656324,0.858392999204455,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_12,Lowered Density,Density 92%,0.9743899470146954,0.9763826053750088,-0.8621894779590189,0.9958665338645418,0.8537848605577689,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_13,Lowered Density,Density 92%,0.9750201843029568,0.9741394887551744,-0.8526078542397123,0.9952708084428514,0.8506073277578654,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_14,Lowered Density,Density 92%,0.9751900421758464,0.9755996401222023,-0.8702964143286174,0.994628201939816,0.8601342949515046,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_15,Lowered Density,Density 92%,0.9751636152119372,0.9748759046325136,-0.8644876663402281,0.9949756243159884,0.8507611182966869,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_16,Lowered Density,Density 92%,0.9739856682366924,0.9738110802129504,-0.8634739780669384,0.9933936022253128,0.8561990860321875,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_17,Lowered Density,Density 92%,0.9752657007464672,0.9755298087212796,-0.8640553129911546,0.9961643835616438,0.8532004981320049,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_18,Lowered Density,Density 92%,0.9748908921122872,0.9753648034670244,-0.8677221840315252,0.994082251728082,0.8600129295340395,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_19,Lowered Density,Density 92%,0.9729936798447316,0.9719611634783348,-0.863047758228664,0.9917670981500768,0.8493775727818281,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_20,Lowered Density,Density 92%,0.974240119926219,0.974332321776982,-0.8684336171024105,0.9940378595915934,0.8584985343071496,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_21,Lowered Density,Density 92%,0.9721393803699134,0.9726617674956964,-0.8653841850673895,0.9921595871377532,0.8486502580389044,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_22,Lowered Density,Density 92%,0.9768649277116596,0.9767287374355332,-0.8674166001953051,0.9962134422799064,0.8625878132629167,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_23,Lowered Density,Density 92%,0.9753671231319468,0.9753717538232004,-0.8709902119827471,0.9952231676369608,0.8551525103249241,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_24,Lowered Density,Density 92%,0.9760740963928944,0.976100525160876,-0.8678812308881388,0.9953212881389676,0.8614802647951819,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_25,Lowered Density,Density 92%,0.9751449161154008,0.9750558980405032,-0.8695358057176085,0.9941828668025656,0.8572067816834883,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_26,Lowered Density,Density 92%,0.9736436874572966,0.9726123571251362,-0.861713825158317,0.9930962550908912,0.8489122876725936,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_27,Lowered Density,Density 92%,0.9769972654543634,0.9762383575407036,-0.8669128869359284,0.9959643266404264,0.8593991330775747,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_28,Lowered Density,Density 92%,0.9751908129567864,0.9767896743017074,-0.8615426026790121,0.9964123772983208,0.8536548906273357,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_29,Lowered Density,Density 92%,0.9760799587980684,0.9761898994025512,-0.8681240018195472,0.995966738037146,0.8606283921724842,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_30,Lowered Density,Density 92%,0.9726080163133574,0.9729860382747538,-0.8659087698544621,0.9921607541552964,0.8516497147109898,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_31,Lowered Density,Density 92%,0.9745177351944668,0.9743627779289866,-0.8690061447099707,0.993047278506158,0.8603496225665475,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_32,Lowered Density,Density 92%,0.9766277129811154,0.9772768309047134,-0.8707518633850434,0.9966106763694362,0.8580471514728605,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_33,Lowered Density,Density 92%,0.9757176688644124,0.9757355228410848,-0.8654402836021907,0.9950263602904604,0.8594449418084154,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_34,Lowered Density,Density 92%,0.9749670532749888,0.9754052941541944,-0.8690012169802555,0.9944309084580578,0.8594301625975834,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_35,Lowered Density,Density 92%,0.9761079518987332,0.976555825907822,-0.8598110455065845,0.9965120334844786,0.8568937166774627,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_36,Lowered Density,Density 92%,0.975379508281858,0.9751860894400152,-0.8696002618083072,0.994280883230555,0.860950865327233,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_37,Lowered Density,Density 92%,0.9756862537923624,0.9754194114452388,-0.8685835301208038,0.9946268656716418,0.8571144278606965,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_38,Lowered Density,Density 92%,0.9761377720737916,0.9767579616035936,-0.869327910161459,0.995866739704198,0.858074797071859,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_39,Lowered Density,Density 92%,0.9764917688047008,0.9740338469734978,-0.8617218452148062,0.9963638174935248,0.8506674636381749,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_40,Lowered Density,Density 92%,0.975515274041274,0.975450228118048,-0.8698548731841128,0.9948753669336784,0.8567590427384447,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_41,Lowered Density,Density 92%,0.9770544415619152,0.9761458332282756,-0.8592506340893679,0.9970094203259732,0.8516174051737029,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_42,Lowered Density,Density 92%,0.973867347973673,0.974480841239675,-0.8619910146019752,0.9947755995621456,0.8537167877400736,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_43,Lowered Density,Density 92%,0.9764844548674572,0.976321569674379,-0.8684962042456138,0.995965934558494,0.8613476766771253,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_44,Lowered Density,Density 92%,0.977409557598894,0.977318661769168,-0.8665714247633177,0.996512381047282,0.8615913507049973,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_45,Lowered Density,Density 92%,0.9762020459070028,0.9765413208426234,-0.8706291161458445,0.9958177744585512,0.8594971371670401,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_46,Lowered Density,Density 92%,0.9764868579455436,0.9766623223640364,-0.8620669115797106,0.996511859677098,0.8533984452860275,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_47,Lowered Density,Density 92%,0.9767823496320066,0.976792172923885,-0.8691049152927468,0.9964127347914902,0.8613422350655174,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_48,Lowered Density,Density 92%,0.974799982027156,0.9753746201538646,-0.8624111708670962,0.9955177050649932,0.8484984311967727,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_49,Lowered Density,Density 92%,0.9771639674408384,0.9771227961343516,-0.8684430164802821,0.9969600318947474,0.8638991328615568,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_50,Lowered Density,Density 92%,0.9755325360855708,0.9756625426168078,-0.8675704949131596,0.9947274174293672,0.862315957023478,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_51,Lowered Density,Density 92%,0.9762462600199872,0.9740275285617828,-0.8650197868235,0.9958165247273272,0.8516360376512775,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_52,Lowered Density,Density 92%,0.9749933849437804,0.9747394560800416,-0.8691273986394891,0.9940846050603966,0.8574837202366158,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_53,Lowered Density,Density 92%,0.975954382176252,0.9760773479468968,-0.8673061125257875,0.9954196953101664,0.863138504430947,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_54,Lowered Density,Density 92%,0.9756978194777254,0.9755461561587552,-0.8679586399054867,0.9946782055107928,0.8609370337212773,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_55,Lowered Density,Density 92%,0.9769070584943862,0.9764894863284392,-0.8686905253378148,0.9961636191520103,0.8638832145882118,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_56,Lowered Density,Density 92%,0.9756765877738768,0.9753568350991187,-0.8704457352923297,0.9951738892482213,0.8591969749738793,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_57,Lowered Density,Density 92%,0.973345154770096,0.973217708603223,-0.8688430956472772,0.9917195557318524,0.8586374454581516,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_58,Lowered Density,Density 92%,0.9766192679591692,0.976179939222836,-0.8685205414763261,0.9961153443896608,0.8555704965386722,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_59,Lowered Density,Density 92%,0.9755895100926214,0.975545130741614,-0.8700589889936962,0.9950736464968152,0.8610171178343949,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_60,Lowered Density,Density 92%,0.9739715056655204,0.9748963488008194,-0.8602206382287002,0.994431185361973,0.8515314240254575,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_61,Lowered Density,Density 92%,0.9747645107051816,0.975411268197002,-0.8690295052999293,0.994432015908526,0.8597066865523242,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_62,Lowered Density,Density 92%,0.9722226003284822,0.9728392195518292,-0.8628424283974042,0.991669146087474,0.8520777546365169,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_63,Lowered Density,Density 92%,0.9750139154946028,0.9753514433933332,-0.8703085723428586,0.9943308966134566,0.8623501914565618,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_64,Lowered Density,Density 92%,0.9766093422036144,0.9762089866008274,-0.8706433301655846,0.9959651307596512,0.8635118306351183,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_65,Lowered Density,Density 92%,0.9761137158679032,0.9757614147427752,-0.8695542816479083,0.9952708084428514,0.8622062923138192,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_66,Lowered Density,Density 92%,0.976834650185518,0.976763501281739,-0.8674578834110517,0.9966110142038376,0.8593570894592574,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_67,Lowered Density,Density 92%,0.976158209647804,0.9754022532187908,-0.8633165963087794,0.9963143739416276,0.8496862237274629,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_68,Lowered Density,Density 92%,0.9758264270371864,0.976102165835047,-0.8710104275809042,0.9954192391953794,0.8597390957976498,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_69,Lowered Density,Density 92%,0.9748048798848146,0.9733161073312802,-0.8604948872301567,0.9940334128878282,0.8529236276849642,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_70,Lowered Density,Density 92%,0.9754386703588436,0.9749502272794204,-0.8699251310265359,0.9944781613769774,0.8584717938513581,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_71,Lowered Density,Density 92%,0.9762062545981212,0.975845021086106,-0.8714836220815869,0.9956192751891676,0.8647451214655516,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_72,Lowered Density,Density 92%,0.9766081314749976,0.9757184869286,-0.8699661814878364,0.995768196753958,0.8593049885492383,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_73,Lowered Density,Density 92%,0.9759223750887842,0.976038446343621,-0.8708888660631043,0.995418098510882,0.8610986602918472,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_74,Lowered Density,Density 92%,0.9752052938933274,0.9754738443122076,-0.870266404468046,0.9942840101396688,0.8579452259058601,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_75,Lowered Density,Density 92%,0.9770077983158192,0.976516569525855,-0.8694614213691617,0.9960657370517928,0.8594123505976096,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_76,Lowered Density,Density 92%,0.9756214952785992,0.9756041286985022,-0.8677456474830924,0.9951231649664096,0.8604628016919632,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_77,Lowered Density,Density 92%,0.9766119111970964,0.976391926733316,-0.866015814854605,0.9954215188613516,0.8614014133572211,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_78,Lowered Density,Density 92%,0.975842439653366,0.9754424548958632,-0.869139739184678,0.994876896294454,0.8618751554339716,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_79,Lowered Density,Density 92%,0.974797124530808,0.9744876106749448,-0.8658683516661706,0.9931486446231754,0.857213782146758,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_80,Lowered Density,Density 92%,0.974788350327981,0.974898322764786,-0.8703596893998257,0.9943331510662624,0.8578316846448277,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_81,Lowered Density,Density 92%,0.9761920413535804,0.9759687488551002,-0.8687757678916824,0.9953719830803682,0.8603632744463797,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_82,Lowered Density,Density 92%,0.9760971499009874,0.9753963624079984,-0.8666675908652599,0.9950746268656716,0.8608457711442786,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_83,Lowered Density,Density 92%,0.9759043509808564,0.9758808302468864,-0.8688378067862687,0.9955190440627334,0.8586507343788897,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_84,Lowered Density,Density 92%,0.975601615796379,0.9758031201419984,-0.8673585910344794,0.9945289963195066,0.8609370337212773,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_85,Lowered Density,Density 92%,0.9763231806531404,0.975864224283807,-0.8700486958630536,0.9951729285892011,0.8602139835780045,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_86,Lowered Density,Density 92%,0.9748301711764028,0.9746663421445212,-0.8707240822179234,0.9943800666434576,0.8567663002934301,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_87,Lowered Density,Density 92%,0.9774425828298066,0.9765903359220728,-0.8688249467879767,0.996163428001993,0.8580966616841056,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_88,Lowered Density,Density 92%,0.9751265380050544,0.9761421036633324,-0.869247072378944,0.9945790023374944,0.8605958124036405,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_89,Lowered Density,Density 92%,0.9741977975402372,0.9738408958472748,-0.8702048623386707,0.993198292125906,0.858504617217754,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_90,Lowered Density,Density 92%,0.9716134245023212,0.971305253488765,-0.8634285932746516,0.9907320216087624,0.8502750656688308,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_91,Lowered Density,Density 92%,0.977211799287149,0.9770008669135772,-0.8683958474430864,0.9968098893430366,0.8595354401355797,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_92,Lowered Density,Density 92%,0.9751100856513149,0.9757186363132246,-0.8680847698151619,0.9945295404814004,0.8612989854784165,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_93,Lowered Density,Density 92%,0.9749554386785468,0.9750582461393608,-0.8704764430408007,0.99438202247191,0.858009346723675,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_94,Lowered Density,Density 92%,0.9760267855913553,0.976354957255995,-0.8682505782541572,0.9953201234690828,0.8576620531713631,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_95,Lowered Density,Density 92%,0.975506377454268,0.975703370671421,-0.868587193999923,0.9945790023374944,0.8619883622618988,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_96,Lowered Density,Density 92%,0.9746737753148648,0.9756212649996362,-0.8686961012318556,0.9944298005669668,0.8594021982394191,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_97,Lowered Density,Density 92%,0.9762725861106109,0.976456085054614,-0.8665500412198744,0.9955206052160064,0.8594963169420665,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_98,Lowered Density,Density 92%,0.975293151341474,0.975493307346128,-0.8700135718102343,0.9948774058785498,0.8593524643159098,0.496,0,Without Self Activation,5.0
Density 92%_Without Self Activation_Network_99,Lowered Density,Density 92%,0.9722866513338918,0.9721329695849504,-0.8639575286024437,0.9913677630599792,0.8498288435779133,0.496,0,Without Self Activation,5.0
Density 100%_Without Self Activation_Network_0,Lowered Density,Density 100%,0.9800863527162152,0.9804288340798084,-0.8726293654173768,0.998402396405392,0.8880179730404394,0.5,0,Without Self Activation,5.0
