index,Type,Core_Density,BiC A,BiC B,CC AB,F1,F1_Individual_Nodes_Considered,Team_Strength,Self Activation Status,Team Size
Density 60%_With Self Activation_Network_65,Lowered Density,Density 60%,0.9559387018249528,0.957259589855446,-0.7986470037960007,0.9734411638034168,0.8785950136383213,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_66,Lowered Density,Density 60%,0.886575296322859,0.8885084847008696,-0.8608852850345062,0.90262991794656,0.7765200925731117,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_67,Lowered Density,Density 60%,0.9451058790844944,0.9302188983570824,-0.8417907092976807,0.9576347983688264,0.8105120072496602,0.957,With Self Activation,5.0
Density 60%_With Self Activation_Network_68,Lowered Density,Density 60%,0.9235754852811549,0.9220626578147204,-0.8219573375047657,0.9296195652173912,0.8436141304347826,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_69,Lowered Density,Density 60%,0.8645697086949693,0.8628552792572874,-0.8866383300021629,0.8849355312551004,0.7462053207116044,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_70,Lowered Density,Density 60%,0.9249359144821884,0.9226208761289554,-0.8212352636201532,0.9281686912674764,0.8486362594545038,0.957,With Self Activation,5.0
Density 60%_With Self Activation_Network_71,Lowered Density,Density 60%,0.9298199761577756,0.9326772060471548,-0.821704968184776,0.9445488291095734,0.839649878557353,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_72,Lowered Density,Density 60%,0.9566482537111124,0.9572383679905864,-0.7853473091005683,0.9694276744747644,0.8964018353054818,0.9599999999999996,With Self Activation,5.0
Density 60%_With Self Activation_Network_73,Lowered Density,Density 60%,0.8706638990453709,0.8912280797443548,-0.8469135004963221,0.8746366900324842,0.7944093007351684,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_74,Lowered Density,Density 60%,0.8663911703017659,0.8651973815841267,-0.8498827405274216,0.8740208039039424,0.8054877787765935,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_75,Lowered Density,Density 60%,0.9312739438380172,0.9362723280143628,-0.8098842391970453,0.9404318689501115,0.8659717051377513,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_76,Lowered Density,Density 60%,0.8822757104435046,0.9040280496811348,-0.85577903231735,0.8791949170611061,0.7811180759882308,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_77,Lowered Density,Density 60%,0.8252525087252911,0.8241843414382007,-0.8761187695498601,0.826057188884414,0.7604107933950865,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_78,Lowered Density,Density 60%,0.9435931389685328,0.9455956640712532,-0.8413571886973289,0.971465745434968,0.8073937816860335,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_79,Lowered Density,Density 60%,0.9121372416720692,0.9137868090643037,-0.8239040028393747,0.9203571914237796,0.8365441276460722,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_80,Lowered Density,Density 60%,0.7542441562461965,0.7661450682638289,-0.9040219687796528,0.7558562865443312,0.6948847129776046,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_81,Lowered Density,Density 60%,0.9265071204793276,0.9190641691565702,-0.8600469407586613,0.9480606629982552,0.7904979197423164,0.958,With Self Activation,5.0
Density 60%_With Self Activation_Network_82,Lowered Density,Density 60%,0.886923436861213,0.8759170842946314,-0.8878750626755623,0.9029859992565976,0.735803080989551,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_83,Lowered Density,Density 60%,0.8994872188821164,0.8968493136700516,-0.8318028183763388,0.9084607816832126,0.8361506126464539,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_84,Lowered Density,Density 60%,0.9371254248359474,0.9363560777924816,-0.8041059532557215,0.9473585524773824,0.8755449303895373,0.9589999999999996,With Self Activation,5.0
Density 60%_With Self Activation_Network_85,Lowered Density,Density 60%,0.9578553566788026,0.9566910667995756,-0.7979310296548126,0.9744525547445256,0.8712543219362274,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_86,Lowered Density,Density 60%,0.952013184425685,0.951963800822775,-0.8070366190909654,0.9693327023189776,0.8641268338854708,0.9599999999999996,With Self Activation,5.0
Density 60%_With Self Activation_Network_87,Lowered Density,Density 60%,0.9524074858329696,0.9532133676709466,-0.7909114940470752,0.9669468857470386,0.8856992739778372,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_88,Lowered Density,Density 60%,0.9488304187539056,0.9485804636300772,-0.7966157530147778,0.9619937694704048,0.8809489575844716,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_89,Lowered Density,Density 60%,0.8496193016826132,0.8552555758291893,-0.866973678915063,0.8592771888823971,0.7752691761956431,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_90,Lowered Density,Density 60%,0.9539344161188216,0.9518008811394874,-0.8077806724123612,0.9716531681753215,0.8690805145307289,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_91,Lowered Density,Density 60%,0.8515992255989233,0.8506589163254433,-0.8678377388337652,0.8492961864583768,0.7841360010024644,0.9599999999999996,With Self Activation,5.0
Density 60%_With Self Activation_Network_92,Lowered Density,Density 60%,0.9197874072826728,0.9205924200992504,-0.8197490374953531,0.9324552979375316,0.8489047423057575,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_93,Lowered Density,Density 60%,0.9062892215982022,0.9096687833151396,-0.8411146577430625,0.915611045292992,0.8362799599015766,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_94,Lowered Density,Density 60%,0.9665123456119415,0.9665038264115666,-0.7839782610692603,0.979106803681878,0.8981639312326499,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_95,Lowered Density,Density 60%,0.9462456460887124,0.9442189619377944,-0.8041154049078502,0.9574346249284216,0.8650983012025195,0.9579999999999996,With Self Activation,5.0
Density 60%_With Self Activation_Network_96,Lowered Density,Density 60%,0.935377197033286,0.9368792839299236,-0.8158605104218899,0.9450357950263752,0.8651092690278824,0.959,With Self Activation,5.0
Density 60%_With Self Activation_Network_97,Lowered Density,Density 60%,0.952132974021812,0.953524854594376,-0.7955370522592587,0.9677185521673995,0.8836804716570821,0.96,With Self Activation,5.0
Density 60%_With Self Activation_Network_98,Lowered Density,Density 60%,0.9140835074593052,0.9219797592754808,-0.8586035510083998,0.938722067039106,0.7837814245810056,0.9579999999999996,With Self Activation,5.0
Density 60%_With Self Activation_Network_99,Lowered Density,Density 60%,0.942495108425994,0.9394925230026104,-0.8111285153096326,0.9539384916019168,0.863816126180617,0.9599999999999996,With Self Activation,5.0
Density 72%_With Self Activation_Network_0,Lowered Density,Density 72%,0.8719750252151252,0.8678240595109297,-0.839351641631398,0.872514823857691,0.8380711545169166,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_1,Lowered Density,Density 72%,0.9379756693741932,0.9373827255677444,-0.7995607999154329,0.9485158793827568,0.8979283658156765,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_2,Lowered Density,Density 72%,0.9413964272213108,0.9420409019725544,-0.7901389847348138,0.952188392007612,0.9129400570884872,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_3,Lowered Density,Density 72%,0.9378188711762916,0.9381562553563908,-0.7923163817629906,0.94837149765325,0.9092589958754088,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_4,Lowered Density,Density 72%,0.9558772104492416,0.9554054039164632,-0.7867522846649025,0.9668481665301404,0.9193369633306028,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_5,Lowered Density,Density 72%,0.9259702011174312,0.9248804939107106,-0.808049129069306,0.932575369274498,0.889520525604585,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_6,Lowered Density,Density 72%,0.9067535191429396,0.9066441201751316,-0.8165484088982526,0.9164188663708313,0.8753373896335606,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_7,Lowered Density,Density 72%,0.9092940162201107,0.9098720393791032,-0.814534615641881,0.9163852122318576,0.8792788680967595,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_8,Lowered Density,Density 72%,0.8795858205638627,0.886932146295235,-0.8357711459030159,0.886727839487202,0.8422531501075646,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_9,Lowered Density,Density 72%,0.9594232836875208,0.95961826032375,-0.7775127062236745,0.9711207105761296,0.9222443333495122,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_10,Lowered Density,Density 72%,0.9507030144579424,0.9503396354975858,-0.7842048317291193,0.9626603873324042,0.9151328751982316,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_11,Lowered Density,Density 72%,0.9021226263783018,0.9003113712753283,-0.8202811770091839,0.9078132766957386,0.8646120475394279,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_12,Lowered Density,Density 72%,0.9119863190936393,0.910641028472046,-0.8150568195026983,0.9185069556035076,0.8794362058674992,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_13,Lowered Density,Density 72%,0.9434107824515748,0.9430658054962096,-0.7941836025423731,0.9548836322014498,0.9031858069439144,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_14,Lowered Density,Density 72%,0.9261003648695652,0.9217709525945308,-0.8151437601798094,0.9330486292877808,0.8729393396702944,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_15,Lowered Density,Density 72%,0.864056236487167,0.8708529471824568,-0.8465775489472399,0.8710491946016543,0.8241619503700479,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_16,Lowered Density,Density 72%,0.7901585263727514,0.7675463232242347,-0.8868300449781495,0.7711965058810007,0.7336500517221562,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_17,Lowered Density,Density 72%,0.9040499489854876,0.9077052542668048,-0.8151344387911024,0.9145419777818248,0.8710162083409215,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_18,Lowered Density,Density 72%,0.9331389098799696,0.9366129010817278,-0.8048116396814874,0.9430737357566624,0.8935869667576984,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_19,Lowered Density,Density 72%,0.9492800568200188,0.9482874181201396,-0.789588097352537,0.9553592742898066,0.916018142754834,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_20,Lowered Density,Density 72%,0.887830084158125,0.8889542043589483,-0.831144668430554,0.8932448468333846,0.8381312354414803,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_21,Lowered Density,Density 72%,0.9289177342863454,0.9309419439599224,-0.808831722442982,0.938484551021362,0.8911793577338382,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_22,Lowered Density,Density 72%,0.9408116478001952,0.9401894601681596,-0.7997940399650192,0.9512703830109972,0.9027303754266212,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_23,Lowered Density,Density 72%,0.8448125732576609,0.841141547890452,-0.8556225213615211,0.8463835155592935,0.8061396131202692,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_24,Lowered Density,Density 72%,0.9495726172519228,0.9485055793558091,-0.7890441817078485,0.9609791216702664,0.9054955603551716,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_25,Lowered Density,Density 72%,0.9556082440987412,0.955834332172987,-0.7849580887676711,0.9651084337349396,0.9152771084337348,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_26,Lowered Density,Density 72%,0.8815452480710723,0.8818312262630003,-0.836014496500955,0.8904954095888589,0.8433050960216437,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_27,Lowered Density,Density 72%,0.9426716402853756,0.939242084449216,-0.7980001696990433,0.9491901591349106,0.9007885913963262,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_28,Lowered Density,Density 72%,0.9465546392759177,0.9471610537532862,-0.8191018375078224,0.9615715514769142,0.8795048274543543,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_29,Lowered Density,Density 72%,0.9488391070023958,0.9481441674954636,-0.7874117022045628,0.9587307673872406,0.913243541197335,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_30,Lowered Density,Density 72%,0.9567288571226088,0.9567859969914012,-0.7855716483263901,0.9684921592279856,0.9182629674306392,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_31,Lowered Density,Density 72%,0.9193204824703852,0.9172081354938196,-0.8086853986952773,0.9289867109634552,0.8840439276485789,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_32,Lowered Density,Density 72%,0.7720714974798539,0.7746717910040931,-0.8878304801773793,0.7713452088452089,0.742129914004914,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_33,Lowered Density,Density 72%,0.8837319033662465,0.8866146405654902,-0.845940973612042,0.8828155381756903,0.8189949444756514,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_34,Lowered Density,Density 72%,0.8894140597033513,0.8893021763748525,-0.8252715525736561,0.8970338604484946,0.8575895649066381,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_35,Lowered Density,Density 72%,0.9692924377067164,0.9669935626720312,-0.7778514369048721,0.9796067717226912,0.9299409669707762,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_36,Lowered Density,Density 72%,0.9443925726065528,0.9451788679529844,-0.7953091866855322,0.9562185750877524,0.905037472725548,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_37,Lowered Density,Density 72%,0.941139097982146,0.9422333046076532,-0.7977028259329755,0.9475377264771276,0.9021240361417284,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_38,Lowered Density,Density 72%,0.9406975642440386,0.9411123961745788,-0.7939931084575357,0.9528638765890588,0.8992048754939771,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_39,Lowered Density,Density 72%,0.936464705181158,0.9366680760757023,-0.7920343791462844,0.9478372104041314,0.9091296726204576,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_40,Lowered Density,Density 72%,0.9201391265663554,0.921553551075752,-0.810994401945198,0.9258642232403166,0.8849553426812902,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_41,Lowered Density,Density 72%,0.9694993065761998,0.9693276170351752,-0.7737050100802542,0.9815758526068208,0.9358094864758918,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_42,Lowered Density,Density 72%,0.9392147417693294,0.9407686021947268,-0.7930935438769665,0.9514710055813074,0.9071043420679216,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_43,Lowered Density,Density 72%,0.9370366193132283,0.9363314577313424,-0.7962518748463834,0.9484915726358528,0.9010433879420237,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_44,Lowered Density,Density 72%,0.9094273846209312,0.9098805993981812,-0.8181796649684133,0.9136697205889056,0.8767035872191076,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_45,Lowered Density,Density 72%,0.957953394429797,0.956295932207134,-0.7801905685322311,0.968733362373554,0.922075407773099,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_46,Lowered Density,Density 72%,0.939037483922164,0.9388870786854632,-0.7967708881325586,0.951219512195122,0.8978747682213665,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_47,Lowered Density,Density 72%,0.9340033491355804,0.9340982674443308,-0.797386363571057,0.9455307920652124,0.8971398953965037,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_48,Lowered Density,Density 72%,0.9274223876220644,0.9250794752728796,-0.8104864897420135,0.9354478653148544,0.8819179611198958,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_49,Lowered Density,Density 72%,0.9379608702770906,0.9393982862636509,-0.8020722663568658,0.9493372328883438,0.8959384876645125,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_50,Lowered Density,Density 72%,0.9503577221683984,0.9490693236569894,-0.7960651879784306,0.9605744994530842,0.9053597755267038,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_51,Lowered Density,Density 72%,0.9437723885633832,0.9433597995074546,-0.7908873315243502,0.9546928653185808,0.9026611980160244,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_52,Lowered Density,Density 72%,0.9576548589132532,0.95787216713283,-0.7859285568633052,0.9682739275523528,0.9113024133094744,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_53,Lowered Density,Density 72%,0.8983302685091099,0.8965965288244776,-0.8387870178026058,0.9069170135506156,0.8439465060667789,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_54,Lowered Density,Density 72%,0.9413026335141536,0.940557369780812,-0.797792426032928,0.9505773891555388,0.9017250392054365,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_55,Lowered Density,Density 72%,0.960767720862372,0.9609789933618192,-0.7766698794629521,0.9717851592851592,0.9268162393162394,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_56,Lowered Density,Density 72%,0.9108013576991704,0.912956858970858,-0.8114829884937276,0.9184834993344656,0.8791940147794557,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_57,Lowered Density,Density 72%,0.9154309205061092,0.9125559107824256,-0.8374298989127794,0.9232499426210696,0.8602708285517559,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_58,Lowered Density,Density 72%,0.931727286438731,0.9296479930362476,-0.8016922207177315,0.9359124292463864,0.8941853393834495,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_59,Lowered Density,Density 72%,0.9109790990626886,0.911149919711612,-0.8166594610566291,0.9170239941611168,0.8711796368944439,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_60,Lowered Density,Density 72%,0.926017192020314,0.9261646571634604,-0.8055045179433032,0.9357136207057072,0.8893492226049716,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_61,Lowered Density,Density 72%,0.8958706799484552,0.8961358751260688,-0.8246945958124118,0.904943648691123,0.8567644021373086,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_62,Lowered Density,Density 72%,0.9392461436917464,0.938302762382644,-0.7942872990390176,0.9500735608181862,0.9027573442171704,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_63,Lowered Density,Density 72%,0.9250644887768013,0.9248218802079056,-0.8090740271025983,0.9337517433751744,0.8857740585774059,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_64,Lowered Density,Density 72%,0.8908074080569093,0.891175944513957,-0.8241268933419731,0.8976982097186701,0.8629694440705344,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_65,Lowered Density,Density 72%,0.943434142410846,0.9469711935643146,-0.7950302766795347,0.9509138381201044,0.9051032518395444,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_66,Lowered Density,Density 72%,0.9222449731731178,0.9223749552661474,-0.8221682731352122,0.9352841352107508,0.869834426455075,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_67,Lowered Density,Density 72%,0.9004918669649239,0.9002524494816154,-0.8262319382011866,0.9037968995731296,0.8563918220624579,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_68,Lowered Density,Density 72%,0.9092041564544464,0.9100646505313772,-0.8176826140352019,0.9159771428571428,0.8742857142857143,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_69,Lowered Density,Density 72%,0.9394938825826404,0.93663118783583,-0.7983586129381773,0.9388300365613574,0.8955657635698885,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_70,Lowered Density,Density 72%,0.8717073278126918,0.867664528157169,-0.8420341424525241,0.872060616617314,0.8349590663647448,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_71,Lowered Density,Density 72%,0.922282601629102,0.9224351835847934,-0.8088639383500369,0.9311563866406176,0.8918038887338358,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_72,Lowered Density,Density 72%,0.8738116171659093,0.8712793062415604,-0.8394398404115087,0.8740679370339686,0.8405790781842759,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_73,Lowered Density,Density 72%,0.9610588711644212,0.9607858300510208,-0.779497510492468,0.9724164724164724,0.9220571095571096,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_74,Lowered Density,Density 72%,0.9296849932400092,0.9308476726814447,-0.8018721641862138,0.939748327641858,0.8875426860644618,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_75,Lowered Density,Density 72%,0.9170458387252356,0.9177837675400076,-0.81417231155627,0.9272475795297372,0.8824343015214384,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_76,Lowered Density,Density 72%,0.9080042072695644,0.908107309328707,-0.8188015440924425,0.9164035689773508,0.8695493022191718,0.971,With Self Activation,5.0
Density 72%_With Self Activation_Network_77,Lowered Density,Density 72%,0.9261713459894588,0.9243365103526224,-0.806131165478451,0.9328142484147706,0.8876352107422604,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_78,Lowered Density,Density 72%,0.9087294916605692,0.9071683241507872,-0.8131482303062766,0.9147537991146808,0.874640624286953,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_79,Lowered Density,Density 72%,0.9612464419473746,0.962775537063274,-0.7794167493239387,0.973935834587196,0.924574091151774,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_80,Lowered Density,Density 72%,0.932037242633758,0.9312750507980564,-0.7993816117770645,0.9415910906442366,0.8918283915229548,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_81,Lowered Density,Density 72%,0.9008418043094536,0.9022469034778232,-0.8245801365163485,0.906766645586774,0.8613695907489385,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_82,Lowered Density,Density 72%,0.9294915991200672,0.929934849570881,-0.7989438718031634,0.9400413184336558,0.8965161047985727,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_83,Lowered Density,Density 72%,0.9180854411550814,0.9180841226083452,-0.8079157075500933,0.9267976878612716,0.8896184971098265,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_84,Lowered Density,Density 72%,0.9089958319217696,0.9115624618462684,-0.8123975208857306,0.9187508572996204,0.8767774678798409,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_85,Lowered Density,Density 72%,0.921677946816038,0.921659129069676,-0.8104958785077426,0.9319430220649846,0.8802253049064332,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_86,Lowered Density,Density 72%,0.917285943938441,0.9172769067312436,-0.81039955331708,0.925932741408658,0.8764318903252519,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_87,Lowered Density,Density 72%,0.9451994796921394,0.9431132115090264,-0.7899330450085205,0.9536445926631728,0.906955693187232,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_88,Lowered Density,Density 72%,0.9660973932366628,0.9655589757143984,-0.7711199611092996,0.978194974088198,0.9312603891659332,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_89,Lowered Density,Density 72%,0.9001729373561372,0.8985033014227777,-0.8371952053855763,0.9095207783941076,0.8505046830953896,0.971,With Self Activation,5.0
Density 72%_With Self Activation_Network_90,Lowered Density,Density 72%,0.932945997632742,0.9316508641055636,-0.7991517575065515,0.9423484527342094,0.9007583250906692,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_91,Lowered Density,Density 72%,0.871391415086834,0.8702853162366315,-0.8426073039649216,0.8694712265986424,0.8315102252583337,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_92,Lowered Density,Density 72%,0.8960400351560233,0.8994810409276971,-0.8236703789859646,0.9031954043622656,0.8623552643389283,0.9719999999999998,With Self Activation,5.0
Density 72%_With Self Activation_Network_93,Lowered Density,Density 72%,0.962256432336605,0.9621740836712602,-0.7796037344017461,0.9734745433346288,0.9216867469879518,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_94,Lowered Density,Density 72%,0.9534075715345092,0.9531269133121604,-0.7897770684751004,0.9638409961685824,0.912883141762452,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_95,Lowered Density,Density 72%,0.96488925284073,0.9650915567447352,-0.7777732138109639,0.9770552626440148,0.9270162077719196,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_96,Lowered Density,Density 72%,0.9454630332610896,0.9455470134074044,-0.7945799201042528,0.9564700285442436,0.9079923882017128,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_97,Lowered Density,Density 72%,0.9444906897873374,0.9450282580401042,-0.7926371300370296,0.9566339947406168,0.9137939278030122,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_98,Lowered Density,Density 72%,0.9574592177663522,0.957705156730094,-0.7851190217856912,0.9680363092076676,0.9209115928733524,0.972,With Self Activation,5.0
Density 72%_With Self Activation_Network_99,Lowered Density,Density 72%,0.9372155438086922,0.9356078637590812,-0.7984356267083786,0.9477154969382948,0.8955252001884126,0.972,With Self Activation,5.0
Density 80%_With Self Activation_Network_0,Lowered Density,Density 80%,0.922368277910806,0.921458171438482,-0.8020186736403515,0.9297666635679092,0.901180626568746,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_1,Lowered Density,Density 80%,0.8947886966627444,0.8938809371537451,-0.8183898748545402,0.9031864957573568,0.8769633507853403,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_2,Lowered Density,Density 80%,0.9541572116312516,0.9539463942951696,-0.7814171411714437,0.9640429941678316,0.9265917964042996,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_3,Lowered Density,Density 80%,0.900586306138366,0.8999883892615992,-0.8173148942337657,0.9089752329016132,0.8740286298568507,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_4,Lowered Density,Density 80%,0.9127012634537612,0.9130118618772868,-0.8095170751646885,0.9228143021914648,0.8869204152249135,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_5,Lowered Density,Density 80%,0.8960350948255172,0.8976005130665407,-0.8232861364780535,0.902745840660084,0.8710041029802966,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_6,Lowered Density,Density 80%,0.9099949614357958,0.9085618847168712,-0.8087644413478534,0.9178591084204734,0.8875435699871583,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_7,Lowered Density,Density 80%,0.9042633973300364,0.9024414722933164,-0.8172422761119579,0.9112708740956454,0.8793283887700778,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_8,Lowered Density,Density 80%,0.9312395446584324,0.9308961708233612,-0.7997170643555088,0.9402942974002164,0.9065394198674251,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_9,Lowered Density,Density 80%,0.9512999379854078,0.9502028702104772,-0.7835584364698047,0.9597466775416208,0.9293287914407716,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_10,Lowered Density,Density 80%,0.9248466475924576,0.9256884509140758,-0.8008482781137087,0.935369218538091,0.898003086564093,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_11,Lowered Density,Density 80%,0.9556243715972456,0.9563371975807314,-0.7835013259691159,0.966946535417873,0.9187415556842308,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_12,Lowered Density,Density 80%,0.9444354190813404,0.9450801924728912,-0.7918484723534913,0.9541660704917252,0.9160108742309344,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_13,Lowered Density,Density 80%,0.8559846136451368,0.8610615475403823,-0.8474369705630364,0.8613810301831628,0.8327887178605211,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_14,Lowered Density,Density 80%,0.9042426214207094,0.9037474358085472,-0.8184021896867499,0.9103818670065086,0.8796140366847208,0.98,With Self Activation,5.0
Density 80%_With Self Activation_Network_15,Lowered Density,Density 80%,0.9356354763566512,0.9354598032488156,-0.7932539791964056,0.9459894059780553,0.9138762769580022,0.98,With Self Activation,5.0
