index,Type,Core_Density,Peripheral_Nodes,BiC A,BiC B,CC AB,F1 (Average),F1 (Strict),Team Strength,Team Size,Percentage_Impurity
0Indegree80% Density_0 Nodes_0 Edges_52,Lowered Density,80% Density,0 Nodes,0.912109790167888,0.9113596140758567,-0.810398269923327,0.926392542341594,0.8641377082468041,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_53,Lowered Density,80% Density,0 Nodes,0.8707135174253836,0.8703029437862823,-0.8369437645389247,0.8816409172938949,0.8301861877723491,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_54,Lowered Density,80% Density,0 Nodes,0.9157431053305496,0.9145858043993011,-0.8103228960992415,0.927340582381128,0.8556948028013269,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_55,Lowered Density,80% Density,0 Nodes,0.9465582669955296,0.9480719926159916,-0.7872426642946946,0.9600230359456736,0.8914910975668282,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_56,Lowered Density,80% Density,0 Nodes,0.9200602568929432,0.922018670176136,-0.8069049493595796,0.9349010477299186,0.8648661233993015,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_57,Lowered Density,80% Density,0 Nodes,0.8875808646042149,0.8901876067163815,-0.8266183042365434,0.8980068234871611,0.8499281738193571,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_58,Lowered Density,80% Density,0 Nodes,0.904260723000364,0.9033941121893678,-0.817453116688308,0.9164719358533792,0.8531958762886598,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_59,Lowered Density,80% Density,0 Nodes,0.8439359022799761,0.84522718372532,-0.849505604333596,0.852527491262467,0.8150200323928054,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_60,Lowered Density,80% Density,0 Nodes,0.904044807312243,0.9079544498798386,-0.8175354047704826,0.9173028571428572,0.85216,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_61,Lowered Density,80% Density,0 Nodes,0.8731731580847104,0.8737505048090641,-0.8340453278268108,0.8832464894462598,0.839088580764815,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_62,Lowered Density,80% Density,0 Nodes,0.9049619506063936,0.9056523142913616,-0.8138822456047217,0.9176913195081666,0.8638741053404294,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_63,Lowered Density,80% Density,0 Nodes,0.9209498214984048,0.9197518234887212,-0.8073998231324843,0.9322586656727544,0.8751863585538576,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_64,Lowered Density,80% Density,0 Nodes,0.938293117564392,0.9389238013729904,-0.7960225378195462,0.9526188097616668,0.8908710337281766,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_65,Lowered Density,80% Density,0 Nodes,0.8781642382069721,0.8786383330725617,-0.8318122345149915,0.8859520963386018,0.8278213131447293,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_66,Lowered Density,80% Density,0 Nodes,0.8596902641305533,0.8587153540074204,-0.8425137783991535,0.8700626413781103,0.8232556116234557,0.9799999999999998,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_67,Lowered Density,80% Density,0 Nodes,0.8737767537285466,0.8720441896642241,-0.8351341832324953,0.8841732979664014,0.8366931918656056,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_68,Lowered Density,80% Density,0 Nodes,0.8752405138251717,0.8787262533737273,-0.8353246440572198,0.8812962310672772,0.8321592109897852,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_69,Lowered Density,80% Density,0 Nodes,0.8448211446990276,0.8409344738437678,-0.8546906937502581,0.8470687830687831,0.8000846560846561,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_70,Lowered Density,80% Density,0 Nodes,0.914380188078368,0.9152917773843628,-0.8119043073327206,0.927353595255745,0.8698109710896961,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_71,Lowered Density,80% Density,0 Nodes,0.9387813333467911,0.9382366325577036,-0.7970905186752668,0.950392017106201,0.892991209313376,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_72,Lowered Density,80% Density,0 Nodes,0.9324604556529972,0.9331117684768496,-0.7958976722383627,0.9473335227810932,0.8858577247324051,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_73,Lowered Density,80% Density,0 Nodes,0.9420553378284376,0.942410084089746,-0.7911585372554052,0.957172935209111,0.901473825246435,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_74,Lowered Density,80% Density,0 Nodes,0.9284593635622272,0.9264532389168912,-0.8042419614262832,0.9376142488868056,0.8773377079915632,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_75,Lowered Density,80% Density,0 Nodes,0.9342170676203642,0.932490726603724,-0.7981415566191086,0.9480020856045884,0.8844385457648006,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_76,Lowered Density,80% Density,0 Nodes,0.9251258811667096,0.9250894035190336,-0.8014601564567478,0.9387027128508402,0.884821177133202,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_77,Lowered Density,80% Density,0 Nodes,0.931836339045784,0.932635305400732,-0.7968629872779903,0.9461709474480866,0.8895038077668984,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_78,Lowered Density,80% Density,0 Nodes,0.8828209612228732,0.8805094324687662,-0.8302191196163442,0.8945072554081723,0.8307219798807086,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_79,Lowered Density,80% Density,0 Nodes,0.9540701509758742,0.9531657968118632,-0.7833369432626115,0.9674470349230918,0.9050981909644964,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_80,Lowered Density,80% Density,0 Nodes,0.8505958347256294,0.8536256244930801,-0.8465603547770442,0.8602210657606124,0.8182873854887962,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_81,Lowered Density,80% Density,0 Nodes,0.8725355050172878,0.8738017683598216,-0.8363480597232701,0.8793194407807966,0.8312670359623671,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_82,Lowered Density,80% Density,0 Nodes,0.9070116610840396,0.9066094366939568,-0.8138451656035681,0.9184535561779696,0.8696909867303365,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_83,Lowered Density,80% Density,0 Nodes,0.9336509224101982,0.9333029296185216,-0.7960449767107322,0.9481941416247984,0.8855815717129586,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_84,Lowered Density,80% Density,0 Nodes,0.9023641555842732,0.9024663286132864,-0.8143980958207498,0.9136986301369864,0.8676255707762557,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_85,Lowered Density,80% Density,0 Nodes,0.9477124980377492,0.9483119193380368,-0.7874267920371469,0.9616438356164384,0.904397981254506,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_86,Lowered Density,80% Density,0 Nodes,0.9403176544794728,0.9396681542217354,-0.7886088859607204,0.9551789976133652,0.8968973747016706,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_87,Lowered Density,80% Density,0 Nodes,0.9091804230288096,0.9114731246459452,-0.8105275652044863,0.9233005676311782,0.865199132401126,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_88,Lowered Density,80% Density,0 Nodes,0.9401347030889102,0.94207163428008,-0.7906845053637248,0.9544716999140976,0.8975374630142217,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_89,Lowered Density,80% Density,0 Nodes,0.8735384797197506,0.8716730271311118,-0.8375902873613482,0.8822232996870455,0.8318861021730507,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_90,Lowered Density,80% Density,0 Nodes,0.913913651792212,0.9138205830010234,-0.8115572316105132,0.9273730070448648,0.8609566184649611,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_91,Lowered Density,80% Density,0 Nodes,0.8949344968714744,0.8969540603048515,-0.8224625371953255,0.9054384218622747,0.8476608451723826,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_92,Lowered Density,80% Density,0 Nodes,0.8838155936299219,0.8793460847713342,-0.8400674399674187,0.8882890000877887,0.8160389781406373,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_93,Lowered Density,80% Density,0 Nodes,0.9410835928529732,0.9403552799647326,-0.7916354567984195,0.953888703447618,0.8959038672452434,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_94,Lowered Density,80% Density,0 Nodes,0.9183014145434242,0.9177696744852702,-0.8066708603308608,0.9303688543653194,0.8783199218568305,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_95,Lowered Density,80% Density,0 Nodes,0.9100100003324666,0.9091986184731564,-0.8111687536103268,0.9234107381930658,0.8590554452703014,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_96,Lowered Density,80% Density,0 Nodes,0.9114287160832636,0.9116525037114585,-0.8107577700091355,0.9231514815840488,0.8723345333702576,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_97,Lowered Density,80% Density,0 Nodes,0.8666362565120924,0.8564693819963453,-0.8443860269606865,0.8658446895955008,0.8166991131300022,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_98,Lowered Density,80% Density,0 Nodes,0.8948633312882297,0.89438867604488,-0.8200648832661215,0.907235200725788,0.8548423678838739,0.98,5,0% Impurity
0Indegree80% Density_0 Nodes_0 Edges_99,Lowered Density,80% Density,0 Nodes,0.8144793595304939,0.817175710956052,-0.8665922108296762,0.8204791598293404,0.7807679684936003,0.98,5,0% Impurity
