,Unnamed: 0,index,Team Size,CC AB,F1,Team_Strength,Core Density,Impurity,Self Activation Status,log(Team Strength)
876,876,Random_Network_Density_above_20p_Impurity_below_40p_877,5,0.9529126567331982,0.0,0.0107999999999999,80.0,95.0,With Self Activation,-4.528209144851973
877,877,Random_Network_Density_above_20p_Impurity_below_40p_878,5,1.0,0.0,0.0138,52.0,84.61538461538461,With Self Activation,-4.283086686818978
878,878,Random_Network_Density_above_20p_Impurity_below_40p_879,5,-0.7768045555044667,0.0,0.0139,84.0,61.90476190476191,With Self Activation,-4.275866438845491
879,879,Random_Network_Density_above_20p_Impurity_below_40p_880,5,-0.1822590154649586,0.0,0.0293999999999999,20.0,40.0,With Self Activation,-3.5267606046375044
880,880,Random_Network_Density_above_20p_Impurity_below_40p_881,5,0.9747262937261918,0.0,0.0339,100.0,76.0,With Self Activation,-3.3843402645957323
881,881,Random_Network_Density_above_20p_Impurity_below_40p_882,5,0.464917251233827,0.0,0.0116,44.0,72.72727272727273,With Self Activation,-4.456750180869818
882,882,Random_Network_Density_above_20p_Impurity_below_40p_883,5,-0.2540526055711777,0.0,0.0102,52.0,84.61538461538461,With Self Activation,-4.585367558691911
883,883,Random_Network_Density_above_20p_Impurity_below_40p_884,5,0.3713459822171879,0.0,0.0351999999999999,96.0,79.16666666666667,With Self Activation,-3.3467091963780886
884,884,Random_Network_Density_above_20p_Impurity_below_40p_885,5,0.6605450466227234,0.0,0.0126,80.0,55.0,With Self Activation,-4.374058465024705
885,885,Random_Network_Density_above_20p_Impurity_below_40p_886,5,1.0,0.0,0.0399,100.0,88.0,With Self Activation,-3.2213789550863194
886,886,Random_Network_Density_above_20p_Impurity_below_40p_887,5,0.8613756905537878,0.0,0.044,28.000000000000004,100.0,With Self Activation,-3.123565645063876
887,887,Random_Network_Density_above_20p_Impurity_below_40p_888,5,-0.90538003066196,0.5974099999999999,0.1693,84.0,19.047619047619047,With Self Activation,-1.7760829898430475
888,888,Random_Network_Density_above_20p_Impurity_below_40p_889,5,-1.0,0.9813733333333332,0.5079,68.0,5.88235294117647,With Self Activation,-0.6774707011749377
889,889,Random_Network_Density_above_20p_Impurity_below_40p_890,5,0.4514102513289615,0.0,0.052,44.0,100.0,With Self Activation,-2.9565115604007097
890,890,Random_Network_Density_above_20p_Impurity_below_40p_891,5,-0.9999910784890133,0.9579066666666668,0.96,60.0,0.0,With Self Activation,-0.040821994520255166
891,891,Random_Network_Density_above_20p_Impurity_below_40p_892,5,-0.7327652059552725,0.3486899999999999,0.1497,84.0,19.047619047619047,With Self Activation,-1.8991219875565544
892,892,Random_Network_Density_above_20p_Impurity_below_40p_893,5,-0.3079595663085055,0.0395299999999999,0.1084999999999999,24.0,16.666666666666668,With Self Activation,-2.221005106001624
893,893,Random_Network_Density_above_20p_Impurity_below_40p_894,5,-0.8053790557985822,0.0,0.0258,64.0,37.5,With Self Activation,-3.6573807870545654
894,894,Random_Network_Density_above_20p_Impurity_below_40p_895,5,1.0,0.0,0.0308,88.0,86.36363636363636,With Self Activation,-3.4802405890026082
895,895,Random_Network_Density_above_20p_Impurity_below_40p_896,5,-1.0,1.0,0.972,72.0,0.0,With Self Activation,-0.028399474521698
896,896,Random_Network_Density_above_20p_Impurity_below_40p_897,5,0.9132169414872084,0.0,0.0155,68.0,41.1764705882353,With Self Activation,-4.166915255056936
897,897,Random_Network_Density_above_20p_Impurity_below_40p_898,5,0.9980223479094792,0.0,0.036,64.0,100.0,With Self Activation,-3.3242363405260273
898,898,Random_Network_Density_above_20p_Impurity_below_40p_899,5,-0.3220211612945732,0.0,0.0283,20.0,40.0,With Self Activation,-3.564893474332945
899,899,Random_Network_Density_above_20p_Impurity_below_40p_900,5,-0.4640106431672156,0.0,0.0514,88.0,31.818181818181824,With Self Activation,-2.9681171065210177
900,900,Random_Network_Density_above_20p_Impurity_below_40p_901,5,0.1266219317034437,0.0011833333333332,0.0198,28.000000000000004,42.85714285714285,With Self Activation,-3.9220733412816475
901,901,Random_Network_Density_above_20p_Impurity_below_40p_902,5,-0.9316719222841388,0.5036566666666666,0.2156,40.0,10.0,With Self Activation,-1.5343304399472948
902,902,Random_Network_Density_above_20p_Impurity_below_40p_903,5,-0.8825427997813757,0.1912433333333333,0.059,92.0,30.434782608695656,With Self Activation,-2.8302178350764176
903,903,Random_Network_Density_above_20p_Impurity_below_40p_904,5,-0.7219117788627173,0.0,0.0231,48.0,41.66666666666667,With Self Activation,-3.767922661454389
904,904,Random_Network_Density_above_20p_Impurity_below_40p_905,5,0.7603975001462546,0.0,0.0157,60.0,86.66666666666667,With Self Activation,-4.154094566627875
905,905,Random_Network_Density_above_20p_Impurity_below_40p_906,5,-0.9523304716200286,0.5134533333333333,0.0842,92.0,26.08695652173913,With Self Activation,-2.474560357733856
906,906,Random_Network_Density_above_20p_Impurity_below_40p_907,5,0.7136428421667224,0.0,0.0130999999999999,52.0,84.61538461538461,With Self Activation,-4.335143048775039
907,907,Random_Network_Density_above_20p_Impurity_below_40p_908,5,0.9944384779511626,0.0,0.046,40.0,100.0,With Self Activation,-3.079113882493042
908,908,Random_Network_Density_above_20p_Impurity_below_40p_909,5,0.9947980433855738,0.0,0.0175,76.0,63.1578947368421,With Self Activation,-4.045554398052668
909,909,Random_Network_Density_above_20p_Impurity_below_40p_910,5,0.447403725863618,0.0,0.0283,88.0,77.27272727272727,With Self Activation,-3.564893474332945
910,910,Random_Network_Density_above_20p_Impurity_below_40p_911,5,0.5807190419587963,0.0,0.0098,28.000000000000004,57.14285714285714,With Self Activation,-4.62537289330561
911,911,Random_Network_Density_above_20p_Impurity_below_40p_912,5,-0.6282445193027589,0.0135466666666666,0.0255,32.0,37.5,With Self Activation,-3.6690768268177565
912,912,Random_Network_Density_above_20p_Impurity_below_40p_913,5,-1.0,1.0,0.5858999999999999,72.0,5.555555555555555,With Self Activation,-0.5346061524313943
913,913,Random_Network_Density_above_20p_Impurity_below_40p_914,5,0.5961125432842197,0.0,0.0271,84.0,76.19047619047619,With Self Activation,-3.6082215510964817
914,914,Random_Network_Density_above_20p_Impurity_below_40p_915,5,0.8830633982901869,0.0,0.0048,24.0,83.33333333333334,With Self Activation,-5.339139361068292
915,915,Random_Network_Density_above_20p_Impurity_below_40p_916,5,-0.9998000597219044,2.3333333333333336e-05,0.0668,96.0,29.16666666666667,With Self Activation,-2.706052198439537
916,916,Random_Network_Density_above_20p_Impurity_below_40p_917,5,0.9858073445228812,0.0,0.0074,64.0,43.75000000000001,With Self Activation,-4.9062752787720125
917,917,Random_Network_Density_above_20p_Impurity_below_40p_918,5,-0.0499877878359434,0.0,0.0074,68.0,58.8235294117647,With Self Activation,-4.9062752787720125
918,918,Random_Network_Density_above_20p_Impurity_below_40p_919,5,-0.481520792114305,0.0,0.0179,44.0,45.45454545454545,With Self Activation,-4.022954566135428
919,919,Random_Network_Density_above_20p_Impurity_below_40p_920,5,-0.9999592086560396,0.9648199999999998,0.2356999999999999,96.0,12.5,With Self Activation,-1.445195469040052
920,920,Random_Network_Density_above_20p_Impurity_below_40p_921,5,0.994018461859328,0.0,0.0154999999999999,76.0,89.47368421052632,With Self Activation,-4.166915255056943
921,921,Random_Network_Density_above_20p_Impurity_below_40p_922,5,0.9964474974057757,0.0,0.0266,80.0,80.0,With Self Activation,-3.6268440631944836
922,922,Random_Network_Density_above_20p_Impurity_below_40p_923,5,0.6396614011427858,0.0,0.0204999999999999,68.0,82.3529411764706,With Self Activation,-3.8873303928377796
923,923,Random_Network_Density_above_20p_Impurity_below_40p_924,5,0.9920377670082728,0.0,0.0118,52.0,92.3076923076923,With Self Activation,-4.439655747510518
924,924,Random_Network_Density_above_20p_Impurity_below_40p_925,5,-1.0,1.0,0.4379999999999999,100.0,8.0,With Self Activation,-0.8255363686056911
925,925,Random_Network_Density_above_20p_Impurity_below_40p_926,5,-0.9095651439962958,0.6576299999999999,0.9529999999999998,56.00000000000001,0.0,With Self Activation,-0.0481403753279351
926,926,Random_Network_Density_above_20p_Impurity_below_40p_927,5,0.940144949890721,0.0,0.02,80.0,100.0,With Self Activation,-3.912023005428146
927,927,Random_Network_Density_above_20p_Impurity_below_40p_928,5,-0.9994392324001538,0.8009899999999999,0.0997,76.0,26.31578947368421,With Self Activation,-2.3055896020143445
928,928,Random_Network_Density_above_20p_Impurity_below_40p_929,5,-0.0637002905903304,0.0004299999999998,0.0465,28.000000000000004,28.57142857142857,With Self Activation,-3.0683029663888264
929,929,Random_Network_Density_above_20p_Impurity_below_40p_930,5,0.6609434682564199,0.0,0.051,36.0,100.0,With Self Activation,-2.9759296462578115
930,930,Random_Network_Density_above_20p_Impurity_below_40p_931,5,0.7459870666431072,0.0,0.043,24.0,100.0,With Self Activation,-3.146555163288575
931,931,Random_Network_Density_above_20p_Impurity_below_40p_932,5,1.0,0.0,0.018,56.00000000000001,42.85714285714285,With Self Activation,-4.017383521085972
932,932,Random_Network_Density_above_20p_Impurity_below_40p_933,5,-0.6672597785009398,0.0,0.0099,44.0,81.81818181818181,With Self Activation,-4.615220521841593
933,933,Random_Network_Density_above_20p_Impurity_below_40p_934,5,-0.7714757209765077,2.3333333333333336e-05,0.0093,52.0,46.15384615384615,With Self Activation,-4.677740878822926
934,934,Random_Network_Density_above_20p_Impurity_below_40p_935,5,-0.8658365195094934,0.4804133333333332,0.057,100.0,32.0,With Self Activation,-2.864704011147587
935,935,Random_Network_Density_above_20p_Impurity_below_40p_936,5,0.5627132868055233,0.0,0.041,24.0,100.0,With Self Activation,-3.1941832122778293
936,936,Random_Network_Density_above_20p_Impurity_below_40p_937,5,0.947460667018008,0.0,0.0189,68.0,88.23529411764706,With Self Activation,-3.96859335691654
937,937,Random_Network_Density_above_20p_Impurity_below_40p_938,5,-0.9042757318483922,0.3741899999999999,0.1001,44.0,18.181818181818183,With Self Activation,-2.3015855926609623
938,938,Random_Network_Density_above_20p_Impurity_below_40p_939,5,-0.9917245898990188,0.6981766666666666,0.4114,52.0,7.692307692307692,With Self Activation,-0.8881893017632803
939,939,Random_Network_Density_above_20p_Impurity_below_40p_940,5,-1.0,0.8822399999999999,0.1445,80.0,20.0,With Self Activation,-1.9344757714296503
940,940,Random_Network_Density_above_20p_Impurity_below_40p_941,5,-0.9918788904711144,0.8173133333333333,0.2631,44.0,9.090909090909092,With Self Activation,-1.33522109093589
941,941,Random_Network_Density_above_20p_Impurity_below_40p_942,5,-0.8190288037098514,0.0,0.04,68.0,35.29411764705882,With Self Activation,-3.2188758248682006
942,942,Random_Network_Density_above_20p_Impurity_below_40p_943,5,-0.1813381032017381,0.0,0.0119,44.0,54.54545454545455,With Self Activation,-4.431216878864653
943,943,Random_Network_Density_above_20p_Impurity_below_40p_944,5,-0.9346256702174296,0.73841,0.1431,100.0,20.0,With Self Activation,-1.9442115924197318
944,944,Random_Network_Density_above_20p_Impurity_below_40p_945,5,-0.0837116178027039,0.0,0.0217,24.0,33.333333333333336,With Self Activation,-3.830443018435723
945,945,Random_Network_Density_above_20p_Impurity_below_40p_946,5,-0.9189904183413012,0.4314566666666666,0.093,92.0,26.08695652173913,With Self Activation,-2.375155785828881
946,946,Random_Network_Density_above_20p_Impurity_below_40p_947,5,-0.9820277429017767,2.6666666666666667e-05,0.0111,88.0,45.45454545454545,With Self Activation,-4.500810170663849
947,947,Random_Network_Density_above_20p_Impurity_below_40p_948,5,0.5431007816308181,0.0,0.005,36.0,66.66666666666667,With Self Activation,-5.298317366548036
948,948,Random_Network_Density_above_20p_Impurity_below_40p_949,5,-0.2648157961605901,0.0,0.038,100.0,80.0,With Self Activation,-3.270169119255751
949,949,Random_Network_Density_above_20p_Impurity_below_40p_950,5,1.0,0.0,0.0095,36.0,55.55555555555556,With Self Activation,-4.656463480375642
950,950,Random_Network_Density_above_20p_Impurity_below_40p_951,5,-0.6950797123606537,0.2539833333333333,0.1419,36.0,22.22222222222222,With Self Activation,-1.95263269481614
951,951,Random_Network_Density_above_20p_Impurity_below_40p_952,5,-0.9486677263204402,0.7819766666666665,0.8969999999999999,32.0,0.0,With Self Activation,-0.10869941692334104
952,952,Random_Network_Density_above_20p_Impurity_below_40p_953,5,-0.7116873323512601,0.1347266666666666,0.1362,40.0,20.0,With Self Activation,-1.993630885266725
953,953,Random_Network_Density_above_20p_Impurity_below_40p_954,5,1.0,0.0,0.016,100.0,60.0,With Self Activation,-4.135166556742356
954,954,Random_Network_Density_above_20p_Impurity_below_40p_955,5,0.828000439572742,6.666666666666668e-06,0.013,48.0,50.0,With Self Activation,-4.3428059215206005
955,955,Random_Network_Density_above_20p_Impurity_below_40p_956,5,-0.9999931672390648,0.5060899999999999,0.0653,92.0,30.434782608695656,With Self Activation,-2.7287632426997517
956,956,Random_Network_Density_above_20p_Impurity_below_40p_957,5,-0.7985743222103587,0.0,0.0372999999999999,24.0,33.333333333333336,With Self Activation,-3.28876195233237
957,957,Random_Network_Density_above_20p_Impurity_below_40p_958,5,1.0,0.0,0.0148,68.0,76.47058823529412,With Self Activation,-4.213128098212068
958,958,Random_Network_Density_above_20p_Impurity_below_40p_959,5,-0.9805586604393012,0.0,0.0113,72.0,44.44444444444444,With Self Activation,-4.482952553263842
959,959,Random_Network_Density_above_20p_Impurity_below_40p_960,5,-0.7001483029384716,0.2484433333333332,0.1278,68.0,17.64705882352941,With Self Activation,-2.0572887370387027
960,960,Random_Network_Density_above_20p_Impurity_below_40p_961,5,0.6695871763752196,0.0,0.0078,68.0,94.11764705882352,With Self Activation,-4.853631545286591
961,961,Random_Network_Density_above_20p_Impurity_below_40p_962,5,-0.99999189452821,0.9839666666666668,0.4568,64.0,6.25,With Self Activation,-0.7835096206403366
962,962,Random_Network_Density_above_20p_Impurity_below_40p_963,5,-0.9877194511386032,0.9743166666666666,0.1644,64.0,18.75,With Self Activation,-1.8054527963600575
963,963,Random_Network_Density_above_20p_Impurity_below_40p_964,5,0.1903504334292232,0.0,0.0069,20.0,80.0,With Self Activation,-4.976233867378923
964,964,Random_Network_Density_above_20p_Impurity_below_40p_965,5,-0.9999032089867678,0.9603533333333332,0.4619,76.0,5.2631578947368425,With Self Activation,-0.7724068615455774
965,965,Random_Network_Density_above_20p_Impurity_below_40p_966,5,0.9948172051550032,0.0,0.0276,88.0,90.9090909090909,With Self Activation,-3.5899395062590327
966,966,Random_Network_Density_above_20p_Impurity_below_40p_967,5,-0.9571434533975692,0.0,0.0199,84.0,42.85714285714286,With Self Activation,-3.9170355472516905
967,967,Random_Network_Density_above_20p_Impurity_below_40p_968,5,-0.6060774683248549,0.0,0.0112,48.0,50.0,With Self Activation,-4.491841500681089
968,968,Random_Network_Density_above_20p_Impurity_below_40p_969,5,-0.999998545328605,0.9909733333333332,0.3619,88.0,9.090909090909092,With Self Activation,-1.0163873484124404
969,969,Random_Network_Density_above_20p_Impurity_below_40p_970,5,0.8970189642767127,0.0,0.0213,68.0,82.3529411764706,With Self Activation,-3.8490482062667577
970,970,Random_Network_Density_above_20p_Impurity_below_40p_971,5,0.958261008506072,0.0,0.0122,64.0,93.75,With Self Activation,-4.406319327242926
971,971,Random_Network_Density_above_20p_Impurity_below_40p_972,5,-1.0,1.0,0.6403000000000001,100.0,4.0,With Self Activation,-0.4458184624573804
972,972,Random_Network_Density_above_20p_Impurity_below_40p_973,5,0.709684391903421,0.0,0.0096,100.0,56.00000000000001,With Self Activation,-4.645992180508347
973,973,Random_Network_Density_above_20p_Impurity_below_40p_974,5,0.8189947903188207,0.0,0.044,56.00000000000001,100.0,With Self Activation,-3.123565645063876
974,974,Random_Network_Density_above_20p_Impurity_below_40p_975,5,0.3165483012975496,0.0,0.0209999999999999,76.0,78.94736842105263,With Self Activation,-3.8632328412587187
975,975,Random_Network_Density_above_20p_Impurity_below_40p_976,5,-0.948816850734482,0.0,0.0295,72.0,38.88888888888889,With Self Activation,-3.523365015636363
976,976,Random_Network_Density_above_20p_Impurity_below_40p_977,5,0.8487463396040266,0.0,0.0139,32.0,87.50000000000001,With Self Activation,-4.275866438845491
977,977,Random_Network_Density_above_20p_Impurity_below_40p_978,5,-0.8196667811944749,0.2693533333333333,0.1456,48.0,16.666666666666668,With Self Activation,-1.9268921432195514
978,978,Random_Network_Density_above_20p_Impurity_below_40p_979,5,0.6619349372607586,0.0,0.044,32.0,100.0,With Self Activation,-3.123565645063876
979,979,Random_Network_Density_above_20p_Impurity_below_40p_980,5,-0.955999137432828,0.5506933333333333,0.3022,48.0,8.333333333333334,With Self Activation,-1.1966662291434977
980,980,Random_Network_Density_above_20p_Impurity_below_40p_981,5,-0.6656846746637048,0.0,0.0203,64.0,43.75000000000001,With Self Activation,-3.8971343929343956
981,981,Random_Network_Density_above_20p_Impurity_below_40p_982,5,-0.4364418462022847,0.0,0.0822,24.0,33.333333333333336,With Self Activation,-2.4985999769200027
982,982,Random_Network_Density_above_20p_Impurity_below_40p_983,5,-1.0,1.0,0.4192,48.0,8.333333333333334,With Self Activation,-0.8694071459753046
983,983,Random_Network_Density_above_20p_Impurity_below_40p_984,5,-0.8629673562229099,0.0,0.0345,76.0,36.8421052631579,With Self Activation,-3.366795954944823
984,984,Random_Network_Density_above_20p_Impurity_below_40p_985,5,0.9703438410462156,0.0,0.0409999999999999,20.0,100.0,With Self Activation,-3.1941832122778315
985,985,Random_Network_Density_above_20p_Impurity_below_40p_986,5,0.5583072049070392,6.666666666666668e-06,0.0134,52.0,53.846153846153854,With Self Activation,-4.312500572025272
986,986,Random_Network_Density_above_20p_Impurity_below_40p_987,5,0.9940483578507232,0.0,0.02,80.0,100.0,With Self Activation,-3.912023005428146
987,987,Random_Network_Density_above_20p_Impurity_below_40p_988,5,-0.7571792197445093,0.1962566666666665,0.8180000000000001,20.0,0.0,With Self Activation,-0.20089294237938993
988,988,Random_Network_Density_above_20p_Impurity_below_40p_989,5,0.0804275771511616,0.0,0.0149,56.00000000000001,35.71428571428571,With Self Activation,-4.2063940660307235
989,989,Random_Network_Density_above_20p_Impurity_below_40p_990,5,-1.0,0.0,0.0765,48.0,25.0,With Self Activation,-2.570464538149647
990,990,Random_Network_Density_above_20p_Impurity_below_40p_991,5,-0.996429959222028,0.74424,0.3802,40.0,10.0,With Self Activation,-0.9670578489278083
991,991,Random_Network_Density_above_20p_Impurity_below_40p_992,5,-0.9132939389374808,0.3305099999999998,0.0781,40.0,20.0,With Self Activation,-2.5497652221364966
992,992,Random_Network_Density_above_20p_Impurity_below_40p_993,5,-0.9993464598004288,0.8183766666666668,0.5472,64.0,6.25,With Self Activation,-0.6029409126737963
993,993,Random_Network_Density_above_20p_Impurity_below_40p_994,5,-0.8142981769757383,0.0,0.0422,72.0,33.333333333333336,With Self Activation,-3.165335057940171
994,994,Random_Network_Density_above_20p_Impurity_below_40p_995,5,-0.8969469383069882,0.0,0.0749,68.0,23.52941176470588,With Self Activation,-2.5916013884589635
995,995,Random_Network_Density_above_20p_Impurity_below_40p_996,5,-0.3940846434676173,0.0052999999999999,0.0045999999999999,60.0,46.66666666666667,With Self Activation,-5.38169897548711
996,996,Random_Network_Density_above_20p_Impurity_below_40p_997,5,-0.8851766051175773,0.0,0.0186999999999999,36.0,44.44444444444444,With Self Activation,-3.979231755121601
997,997,Random_Network_Density_above_20p_Impurity_below_40p_998,5,-0.2836334114941427,0.0,0.0060999999999999,52.0,46.15384615384615,With Self Activation,-5.099466507802888
998,998,Random_Network_Density_above_20p_Impurity_below_40p_999,5,-0.8830731138423608,0.1933299999999999,0.0585,92.0,30.434782608695656,With Self Activation,-2.8387285247443264
999,999,Random_Network_Density_above_20p_Impurity_below_40p_1000,5,0.4592694111365102,0.0,0.0283,88.0,90.9090909090909,With Self Activation,-3.564893474332945
